Rk,Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG,Matches
476,Daisuke Yokota,jpJPN,MF,Gent,24,2000,3,3,231,2.6,1,0,1,1,0,0,1,0,0.4,0.4,0.1,0.5,10,7,18,0.39,0,0.39,0.39,0.39,0.16,0.02,0.18,0.16,0.18,Matches
477,Rhys Youlley,auAUS,"FW,MF",Westerlo,19,2005,4,0,47,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,2,2,0,0,0,0,0,0.22,0,0.22,0.22,0.22,Matches
478,Kadan Young,engENG,FW,Antwerp,18,2006,3,1,64,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0.07,0,0.07,0.07,0.07,Matches
479,Griffin Yow,usUSA,FW,Westerlo,21,2002,24,17,"1,529",17,4,3,7,2,2,2,2,0,4.9,3.3,2.6,6,44,56,140,0.24,0.18,0.41,0.12,0.29,0.29,0.15,0.44,0.2,0.35,Matches
480,Alhassan Yusuf,ngNGA,"MF,DF",Antwerp,24,2000,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
481,Kahveh Zahiroleslam,usUSA,FW,Sint-Truiden,22,2002,17,13,"1,072",11.9,3,2,5,3,0,0,1,0,2.9,2.9,2.7,5.6,21,22,80,0.25,0.17,0.42,0.25,0.42,0.24,0.23,0.47,0.24,0.47,Matches
482,Lequincio Zeefuik,nlNED,FW,OH Leuven,19,2004,9,6,467,5.2,0,0,0,0,0,0,2,0,0.9,0.9,0.2,1.2,7,6,25,0,0,0,0,0,0.18,0.05,0.22,0.18,0.22,Matches
483,Andi Zeqiri,chSUI,"MF,FW",Genk,25,1999,2,0,47,0.5,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,2,3,3,0,0,0,0,0,0.6,0.39,0.99,0.6,0.99,Matches
484,Andi Zeqiri,chSUI,FW,Standard Liège,25,1999,23,23,"1,718",19.1,9,2,11,4,5,5,0,0,10.1,6.1,2.5,8.7,25,44,101,0.47,0.1,0.58,0.21,0.31,0.53,0.13,0.66,0.32,0.45,Matches
485,Adem Zorgane,dzALG,MF,Charleroi,24,2000,30,30,"2,693",29.9,1,4,5,1,0,0,3,0,1.1,1.1,6.5,7.6,38,382,56,0.03,0.13,0.17,0.03,0.17,0.04,0.22,0.25,0.04,0.25,Matches
486,Viktor Đukanović,meMNE,"DF,MF",Standard Liège,20,2004,4,0,47,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,0,0,0,0,0,0.09,0.09,0,0.09,Matches
