Rk,Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG,Matches
340,Rudy Matondo,frFRA,MF,Auxerre,16,2008,5,0,66,0.7,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,Matches
341,Azor Matusiwa,nlNED,MF,Rennes,26,1998,29,23,"2,078",23.1,1,3,4,1,0,0,3,0,1.2,1.2,1.8,3.1,19,134,26,0.04,0.13,0.17,0.04,0.17,0.05,0.08,0.13,0.05,0.13,Matches
342,Neal Maupay,frFRA,FW,Marseille,27,1996,22,13,"1,042",11.6,4,4,8,4,0,0,3,1,4.1,4.1,2.2,6.3,12,37,81,0.35,0.35,0.69,0.35,0.69,0.36,0.19,0.54,0.36,0.54,Matches
343,Christian Mawissa,frFRA,DF,Monaco,19,2005,22,17,"1,501",16.7,0,0,0,0,0,0,3,0,0.1,0.1,0,0.1,13,44,10,0,0,0,0,0,0,0,0.01,0,0.01,Matches
344,Senny Mayulu,frFRA,MF,Paris S-G,18,2006,20,8,808,9,2,2,4,2,0,0,1,0,2.9,2.9,2.1,4.9,29,46,56,0.22,0.22,0.45,0.22,0.45,0.32,0.23,0.55,0.32,0.55,Matches
345,Ethan Mbappé,frFRA,"MF,FW",Lille,17,2006,10,1,222,2.5,0,0,0,0,0,0,3,0,1.1,1.1,1.5,2.6,6,8,32,0,0,0,0,0,0.44,0.6,1.05,0.44,1.05,Matches
346,Ibrahim Mbaye,frFRA,"FW,MF",Paris S-G,16,2008,9,4,340,3.8,1,1,2,1,0,0,0,0,1.8,1.8,1.1,2.9,15,9,54,0.26,0.26,0.53,0.26,0.53,0.48,0.3,0.78,0.48,0.78,Matches
347,Mark McKenzie,usUSA,DF,Toulouse,25,1999,30,29,"2,496",27.7,1,1,2,1,0,0,1,1,1.4,1.4,0.5,1.9,10,97,5,0.04,0.04,0.07,0.04,0.07,0.05,0.02,0.07,0.05,0.07,Matches
348,Facundo Medina,arARG,DF,Lens,25,1999,29,29,"2,543",28.3,0,1,1,0,0,0,15,1,1.8,1.8,2,3.8,46,174,42,0,0.04,0.04,0,0.04,0.06,0.07,0.13,0.06,0.13,Matches
349,Henrik Meister,dkDEN,FW,Rennes,20,2003,4,0,63,0.7,1,0,1,1,0,0,0,0,0.1,0.1,0.3,0.3,2,1,4,1.43,0,1.43,1.43,1.43,0.09,0.37,0.45,0.09,0.45,Matches
350,Bamo Meïté,ciCIV,DF,Montpellier,22,2001,7,6,424,4.7,0,0,0,0,0,0,2,1,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
351,Bamo Meïté,ciCIV,DF,Marseille,22,2001,3,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
352,Mohamed Meité,frFRA,FW,Rennes,16,2007,12,5,544,6,2,0,2,2,0,0,0,0,2.5,2.5,0.6,3.1,8,6,37,0.33,0,0.33,0.33,0.33,0.41,0.1,0.51,0.41,0.51,Matches
353,Farid El Melali,dzALG,FW,Angers,27,1997,32,22,"1,893",21,2,3,5,2,0,0,1,0,3.6,3.6,3.1,6.7,62,43,113,0.1,0.14,0.24,0.1,0.24,0.17,0.15,0.32,0.17,0.32,Matches
354,Nuno Mendes,ptPOR,DF,Paris S-G,22,2002,24,19,"1,676",18.6,1,3,4,1,0,0,3,0,2.2,2.2,5,7.2,58,127,108,0.05,0.16,0.21,0.05,0.21,0.12,0.27,0.39,0.12,0.39,Matches
355,Antoine Mendy,snSEN,DF,Nice,20,2004,18,8,825,9.2,0,0,0,0,0,0,2,0,0.6,0.6,0.1,0.7,12,35,15,0,0,0,0,0,0.06,0.01,0.07,0.06,0.07,Matches
356,Nampalys Mendy,snSEN,MF,Lens,32,1992,10,7,588,6.5,0,1,1,0,0,0,2,0,0.2,0.2,0.1,0.3,2,28,3,0,0.15,0.15,0,0.15,0.03,0.01,0.04,0.03,0.04,Matches
357,Gideon Mensah,ghGHA,DF,Auxerre,26,1998,29,26,"2,280",25.3,0,1,1,0,0,0,2,0,0.2,0.2,2.6,2.8,52,93,101,0,0.04,0.04,0,0.04,0.01,0.1,0.11,0.01,0.11,Matches
358,Quentin Merlin,frFRA,DF,Marseille,22,2002,27,21,"1,589",17.7,1,3,4,1,0,0,1,0,2.1,2.1,3,5,40,86,169,0.06,0.17,0.23,0.06,0.23,0.12,0.17,0.28,0.12,0.28,Matches
359,Rafik Messali,frFRA,DF,Toulouse,21,2003,13,5,456,5.1,0,1,1,0,0,0,0,0,0.3,0.3,1,1.3,13,21,29,0,0.2,0.2,0,0.2,0.05,0.2,0.25,0.05,0.25,Matches
360,Thomas Meunier,beBEL,DF,Lille,32,1991,30,21,"1,928",21.4,2,0,2,2,0,0,5,0,1.9,1.9,0.7,2.5,64,136,148,0.09,0,0.09,0.09,0.09,0.09,0.03,0.12,0.09,0.12,Matches
361,Lucas Michal,frFRA,"FW,MF",Monaco,19,2005,8,0,117,1.3,0,0,0,0,0,0,0,0,0.2,0.2,0.9,1.1,4,4,11,0,0,0,0,0,0.17,0.7,0.87,0.17,0.87,Matches
362,Georges Mikautadze,geGEO,FW,Lyon,23,2000,34,13,"1,449",16.1,11,6,17,8,3,4,2,0,10.3,7,4.3,11.4,37,54,140,0.68,0.37,1.06,0.5,0.87,0.64,0.27,0.91,0.44,0.71,Matches
363,Igor Miladinović,rsSRB,"FW,MF",Saint-Étienne,21,2003,3,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Matches
364,Takumi Minamino,jpJPN,"MF,FW",Monaco,29,1995,31,27,"2,231",24.8,6,3,9,6,0,0,4,0,8.9,8.9,6.6,15.5,51,114,193,0.24,0.12,0.36,0.24,0.36,0.36,0.26,0.62,0.36,0.62,Matches
365,Lucas Mincarelli,frFRA,DF,Montpellier,20,2004,10,8,715,7.9,1,0,1,1,0,0,0,0,0.6,0.6,0.3,0.9,15,25,16,0.13,0,0.13,0.13,0.13,0.08,0.03,0.11,0.08,0.11,Matches
366,Terem Moffi,ngNGA,FW,Nice,25,1999,5,0,58,0.6,1,0,1,1,0,0,0,0,2.3,2.3,0,2.3,1,1,4,1.55,0,1.55,1.55,1.55,3.53,0,3.53,3.53,3.53,Matches
367,Mostafa Mohamed,egEGY,FW,Nantes,26,1997,30,11,"1,252",13.9,5,0,5,5,0,0,3,0,5.5,5.5,0.4,5.9,11,20,50,0.36,0,0.36,0.36,0.36,0.4,0.03,0.43,0.4,0.43,Matches
368,Florent Mollet,frFRA,"MF,FW",Nantes,32,1991,9,3,242,2.7,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.7,3,9,12,0,0,0,0,0,0.12,0.13,0.24,0.12,0.24,Matches
369,Diego Moreira,ptPOR,"DF,MF",Strasbourg,19,2004,32,29,"2,568",28.5,2,7,9,2,0,0,4,1,2,2,7.3,9.3,99,87,245,0.07,0.25,0.32,0.07,0.32,0.07,0.25,0.33,0.07,0.33,Matches
370,Gabriel Moscardo,brBRA,"MF,DF",Reims,18,2005,6,0,84,0.9,0,0,0,0,0,0,1,0,0.2,0.2,0,0.2,1,3,3,0,0,0,0,0,0.22,0,0.22,0.22,0.22,Matches
371,Yael Mouanga,frFRA,DF,Montpellier,19,2005,14,10,946,10.5,0,0,0,0,0,0,3,0,0.1,0.1,0.2,0.3,4,22,2,0,0,0,0,0,0.01,0.02,0.03,0.01,0.03,Matches
372,Aimen Moueffek,frFRA,MF,Saint-Étienne,23,2001,22,13,"1,039",11.5,0,1,1,0,0,0,2,0,1.1,1.1,1.1,2.2,20,43,31,0,0.09,0.09,0,0.09,0.09,0.1,0.19,0.09,0.19,Matches
373,Youssoufa Moukoko,deGER,"FW,MF",Nice,19,2004,11,2,204,2.3,2,1,3,2,0,0,0,0,2.2,2.2,0.8,3,2,6,12,0.88,0.44,1.32,0.88,1.32,0.96,0.36,1.32,0.96,1.32,Matches
374,Louis Mouton,frFRA,MF,Saint-Étienne,22,2002,24,12,"1,045",11.6,0,1,1,0,0,0,2,0,1.3,1.3,1.3,2.6,18,54,51,0,0.09,0.09,0,0.09,0.11,0.11,0.22,0.11,0.22,Matches
375,Ngal'Ayel Mukau,cdCOD,MF,Lille,19,2004,22,14,"1,190",13.2,0,1,1,0,0,0,4,0,0.8,0.8,0.7,1.5,19,57,43,0,0.08,0.08,0,0.08,0.06,0.05,0.11,0.06,0.11,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
376,Marshall Munetsi,zwZIM,MF,Reims,28,1996,19,19,"1,692",18.8,4,2,6,4,0,0,5,0,4,4,2,5.9,8,26,48,0.21,0.11,0.32,0.21,0.32,0.21,0.11,0.32,0.21,0.32,Matches
377,Almoatasem Al Musrati,lyLBY,MF,Monaco,28,1996,10,3,386,4.3,1,1,2,1,0,0,0,0,0.5,0.5,0.4,0.9,2,41,5,0.23,0.23,0.47,0.23,0.47,0.11,0.1,0.21,0.11,0.21,Matches
378,Junior Mwanga,frFRA,MF,Le Havre,21,2003,11,11,952,10.6,1,2,3,1,0,0,1,1,1.3,1.3,1,2.3,15,42,15,0.09,0.19,0.28,0.09,0.28,0.12,0.1,0.22,0.12,0.22,Matches
379,Junior Mwanga,frFRA,MF,Strasbourg,21,2003,8,2,296,3.3,0,0,0,0,0,0,0,0,0,0,0,0,2,10,2,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
380,Loïc N'Gatta,frFRA,DF,Auxerre,20,2003,2,0,13,0.1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,Matches
381,Djylian N'Guessan,frFRA,FW,Saint-Étienne,15,2008,8,3,181,2,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,1,9,16,0,0,0,0,0,0.2,0.07,0.27,0.2,0.27,Matches
382,Mickael Nade,frFRA,DF,Saint-Étienne,25,1999,26,25,"2,306",25.6,1,2,3,1,0,0,1,0,0.7,0.7,0.6,1.3,17,72,2,0.04,0.08,0.12,0.04,0.12,0.03,0.02,0.05,0.03,0.05,Matches
383,Bilal Nadir,maMAR,MF,Marseille,20,2003,15,5,383,4.3,1,0,1,1,0,0,2,0,0.6,0.6,0.4,1,18,18,25,0.23,0,0.23,0.23,0.23,0.14,0.1,0.24,0.14,0.24,Matches
384,Mahamadou Nagida,cmCMR,DF,Rennes,19,2005,12,4,430,4.8,2,0,2,2,0,0,1,0,1.5,1.5,0.3,1.8,22,15,55,0.42,0,0.42,0.42,0.42,0.31,0.07,0.38,0.31,0.38,Matches
385,Keito Nakamura,jpJPN,"FW,MF",Reims,24,2000,32,31,"2,649",29.4,11,2,13,11,0,0,5,0,9.1,9.1,2.9,12.1,90,82,197,0.37,0.07,0.44,0.37,0.44,0.31,0.1,0.41,0.31,0.41,Matches
386,Sebastian Nanasi,seSWE,"MF,FW",Strasbourg,22,2002,31,26,"2,107",23.4,6,4,10,6,0,0,1,0,6.5,6.5,4.9,11.4,53,126,127,0.26,0.17,0.43,0.26,0.43,0.28,0.21,0.49,0.28,0.49,Matches
387,Yael Nandjou,frFRA,DF,Nice,19,2005,3,2,154,1.7,0,0,0,0,0,0,0,0,0.2,0.2,0.7,1,2,3,9,0,0,0,0,0,0.13,0.44,0.57,0.13,0.57,Matches
388,Youssouf Ndayishimiye,biBDI,DF,Nice,25,1998,23,22,"1,932",21.5,3,0,3,3,0,0,5,0,0.9,0.9,0.2,1.1,17,86,9,0.14,0,0.14,0.14,0.14,0.04,0.01,0.05,0.04,0.05,Matches
389,Junior Ndiaye,frFRA,FW,Montpellier,19,2005,15,4,441,4.9,0,0,0,0,0,0,0,0,0.5,0.5,0.4,0.9,5,7,26,0,0,0,0,0,0.1,0.09,0.19,0.1,0.19,Matches
390,Rassoul Ndiaye,snSEN,MF,Le Havre,22,2001,27,11,"1,061",11.8,1,0,1,1,0,0,2,0,1.7,1.7,0.6,2.4,6,46,30,0.08,0,0.08,0.08,0.08,0.15,0.05,0.2,0.15,0.2,Matches
391,Wilfried Ndollo,cmCMR,DF,Montpellier,19,2005,8,3,401,4.5,0,0,0,0,0,0,0,0,0,0,0,0,5,7,18,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
392,Tanguy Ndombele,frFRA,MF,Nice,27,1996,18,12,"1,131",12.6,1,2,3,1,0,0,2,0,2.4,2.4,2.4,4.8,22,61,36,0.08,0.16,0.24,0.08,0.24,0.19,0.19,0.38,0.19,0.38,Matches
393,Loïc Nego,huHUN,"DF,FW",Le Havre,33,1991,31,28,"2,459",27.3,0,0,0,0,0,0,4,0,0.8,0.8,0.7,1.4,64,102,123,0,0,0,0,0,0.03,0.03,0.05,0.03,0.05,Matches
394,João Neves,ptPOR,"MF,DF",Paris S-G,19,2004,29,22,"1,844",20.5,3,8,11,3,0,0,1,0,3,3,4,7,35,144,80,0.15,0.39,0.54,0.15,0.54,0.15,0.2,0.34,0.15,0.34,Matches
395,Mikayil Ngor Faye,snSEN,DF,Rennes,20,2004,11,7,688,7.6,0,0,0,0,0,0,1,1,0.4,0.4,0,0.4,12,35,4,0,0,0,0,0,0.05,0,0.05,0.05,0.05,Matches
396,Steve Ngoura,frFRA,FW,Le Havre,19,2005,8,2,289,3.2,0,0,0,0,0,0,0,0,1.3,1.3,0.4,1.7,3,8,19,0,0,0,0,0,0.4,0.14,0.54,0.4,0.54,Matches
397,Bernard Nguene,cmCMR,FW,Nice,17,2006,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Matches
398,Moussa Niakhate,snSEN,DF,Lyon,28,1996,31,30,"2,726",30.3,0,0,0,0,0,0,2,0,0.1,0.1,1,1.1,34,111,5,0,0,0,0,0,0,0.03,0.04,0,0.04,Matches
399,Abdoulaye Niakhate Ndiaye,snSEN,DF,Brest,22,2002,22,19,"1,707",19,1,0,1,1,0,0,4,1,1,1,0,1,5,39,4,0.05,0,0.05,0.05,0.05,0.05,0,0.05,0.05,0.05,Matches
400,Ibrahima Niane,snSEN,FW,Angers,25,1999,24,8,943,10.5,3,1,4,2,1,1,0,0,5.7,4.9,1,6,19,9,50,0.29,0.1,0.38,0.19,0.29,0.55,0.1,0.64,0.47,0.57,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
401,Rasmus Nicolaisen,dkDEN,DF,Toulouse,27,1997,7,7,623,6.9,0,1,1,0,0,0,0,0,0.4,0.4,0.2,0.7,3,27,2,0,0.14,0.14,0,0.14,0.06,0.03,0.1,0.06,0.1,Matches
402,Arnaud Nordin,frFRA,FW,Montpellier,26,1998,16,14,"1,166",13,4,1,5,3,1,2,2,0,4.1,2.5,0.9,3.4,51,23,111,0.31,0.08,0.39,0.23,0.31,0.32,0.07,0.39,0.19,0.26,Matches
403,Plamedi Nsingi,,MF,Nantes,23,2000,1,0,16,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,1.21,0,1.21,1.21,1.21,Matches
404,Ernest Nuamah,ghGHA,"FW,MF",Lyon,20,2003,23,13,"1,052",11.7,3,1,4,3,0,0,2,0,2.2,2.2,1.5,3.7,44,33,131,0.26,0.09,0.34,0.26,0.34,0.19,0.13,0.32,0.19,0.32,Matches
405,Rabby Nzingoula,cgCGO,MF,Montpellier,18,2005,27,20,"1,689",18.8,1,0,1,1,0,0,11,0,1,1,1.6,2.6,25,40,38,0.05,0,0.05,0.05,0.05,0.06,0.09,0.14,0.06,0.14,Matches
406,M'Bala Nzola,aoANG,FW,Lens,27,1996,21,16,"1,460",16.2,6,1,7,6,0,0,3,1,8.6,8.6,1.3,9.9,26,22,118,0.37,0.06,0.43,0.37,0.43,0.53,0.08,0.61,0.53,0.61,Matches
407,Marwann Nzuzi,frFRA,DF,Saint-Étienne,20,2004,2,2,125,1.4,0,0,0,0,0,0,2,0,0,0,0.1,0.1,2,2,5,0,0,0,0,0,0.02,0.05,0.08,0.02,0.08,Matches
408,Hamzat Ojediran,ngNGA,"MF,FW",Lens,20,2003,17,1,416,4.6,1,0,1,1,0,0,5,0,0.6,0.6,0.4,1,4,22,2,0.22,0,0.22,0.22,0.22,0.12,0.09,0.22,0.12,0.22,Matches
409,Joseph Okumu,keKEN,DF,Reims,27,1997,22,20,"1,695",18.8,1,0,1,1,0,0,5,1,1,1,0.1,1.2,18,116,1,0.05,0,0.05,0.05,0.05,0.05,0.01,0.06,0.05,0.06,Matches
410,Kazeem Olaigbe,beBEL,"MF,FW",Rennes,21,2003,10,3,299,3.3,0,2,2,0,0,0,0,0,0.3,0.3,1.9,2.2,17,18,32,0,0.6,0.6,0,0.6,0.09,0.57,0.67,0.09,0.67,Matches
411,Ben Old,nzNZL,"FW,MF",Saint-Étienne,21,2002,13,4,528,5.9,0,0,0,0,0,0,0,0,1,1,0.8,1.8,16,14,48,0,0,0,0,0,0.17,0.14,0.31,0.17,0.31,Matches
412,Warmed Omari,kmCOM,DF,Lyon,24,2000,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
413,Becir Omeragic,chSUI,DF,Montpellier,22,2002,22,21,"1,799",20,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,21,51,3,0,0,0,0,0,0.01,0.01,0.02,0.01,0.02,Matches
414,Andrew Omobamidele,ieIRL,DF,Strasbourg,22,2002,10,6,539,6,0,0,0,0,0,0,5,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,Matches
415,Ado Onaiwu,jpJPN,"MF,FW",Auxerre,28,1995,31,9,957,10.6,4,1,5,4,0,0,1,1,4,4,1.1,5.1,17,33,74,0.38,0.09,0.47,0.38,0.47,0.37,0.1,0.47,0.37,0.47,Matches
416,Christopher Operi,ciCIV,"DF,FW",Le Havre,27,1997,13,13,"1,169",13,0,2,2,0,0,0,2,1,0.3,0.3,2.2,2.5,28,52,65,0,0.15,0.15,0,0.15,0.02,0.17,0.19,0.02,0.19,Matches
417,Fredrik Oppegard,noNOR,DF,Auxerre,21,2002,9,2,273,3,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,5,7,11,0,0,0,0,0,0.04,0.03,0.07,0.04,0.07,Matches
418,Victor Orakpo,ngNGA,FW,Nice,18,2006,4,0,36,0.4,0,0,0,0,0,0,0,0,0.3,0.3,0,0.3,2,1,4,0,0,0,0,0,0.81,0,0.81,0.81,0.81,Matches
419,Ike Orazi,ieIRL,MF,Reims,17,2007,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Matches
420,Gift Orban,ngNGA,"FW,DF",Lyon,22,2002,3,2,186,2.1,2,0,2,2,0,0,1,0,1.2,1.2,0,1.2,1,2,12,0.97,0,0.97,0.97,0.97,0.59,0.01,0.6,0.59,0.6,Matches
421,Gabriel Osho,ngNGA,DF,Auxerre,25,1998,20,20,"1,654",18.4,1,0,1,1,0,0,1,1,1,1,0.1,1.1,12,43,2,0.05,0,0.05,0.05,0.05,0.05,0.01,0.06,0.05,0.06,Matches
422,Jibril Othman,tnTUN,FW,Saint-Étienne,20,2004,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
423,Guimissongui Ouattara,frFRA,"DF,FW",Strasbourg,18,2005,17,3,471,5.2,1,1,2,1,0,0,1,0,0.3,0.3,0.5,0.8,7,18,14,0.19,0.19,0.38,0.19,0.38,0.06,0.1,0.16,0.06,0.16,Matches
424,Kassoum Ouattara,frFRA,"DF,FW",Monaco,19,2004,12,5,391,4.3,0,1,1,0,0,0,2,0,0.2,0.2,1.2,1.4,15,16,35,0,0.23,0.23,0,0.23,0.04,0.28,0.31,0.04,0.31,Matches
425,Zinédine Ould Khaled,frFRA,MF,Angers,24,2000,10,4,343,3.8,0,0,0,0,0,0,1,0,0,0,0,0,2,11,5,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
426,Beres Owusu,frFRA,DF,Saint-Étienne,20,2003,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.03,0.03,0,0.03,Matches
427,Elisha Owusu,ghGHA,MF,Auxerre,26,1997,28,28,"2,344",26,1,3,4,1,0,0,7,0,0.4,0.4,1,1.4,8,78,33,0.04,0.12,0.15,0.04,0.15,0.01,0.04,0.05,0.01,0.05,Matches
428,Willian Pacho,ecECU,DF,Paris S-G,22,2001,28,23,"2,132",23.7,0,1,1,0,0,0,2,0,0.3,0.3,0.3,0.6,3,53,1,0,0.04,0.04,0,0.04,0.01,0.01,0.02,0.01,0.02,Matches
429,Nicolas Pallois,frFRA,DF,Nantes,36,1987,26,23,"2,017",22.4,0,2,2,0,0,0,9,0,0.4,0.4,0.4,0.8,6,52,5,0,0.09,0.09,0,0.09,0.02,0.02,0.04,0.02,0.04,Matches
430,Nicolas Pays,frFRA,"FW,MF",Montpellier,20,2003,9,4,447,5,0,0,0,0,0,0,0,0,1.3,1.3,0.1,1.5,21,14,53,0,0,0,0,0,0.27,0.03,0.29,0.27,0.29,Matches
431,Kévin Pedro,frFRA,DF,Saint-Étienne,18,2006,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,Matches
432,Jordan Pefok,usUSA,FW,Reims,28,1996,7,6,380,4.2,1,0,1,1,0,0,0,0,0.9,0.9,0.7,1.6,3,4,7,0.24,0,0.24,0.24,0.24,0.21,0.17,0.38,0.21,0.38,Matches
433,Théo Pellenard,frFRA,DF,Auxerre,30,1994,2,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Matches
434,Timothee Pembele,frFRA,DF,Le Havre,21,2002,20,12,"1,113",12.4,1,0,1,1,0,0,3,0,1.3,1.3,0.1,1.4,27,43,44,0.08,0,0.08,0.08,0.08,0.1,0.01,0.11,0.1,0.11,Matches
435,Faris Pemi Moumbagna,cmCMR,FW,Marseille,24,2000,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
436,Óscar Perea,coCOL,"MF,DF",Strasbourg,18,2005,2,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0.09,0,0.09,0.09,0.09,Matches
437,Mathias Pereira Lage,ptPOR,"FW,MF",Brest,27,1996,29,18,"1,571",17.5,2,7,9,2,0,0,4,0,3.3,3.3,3.5,6.8,32,41,100,0.11,0.4,0.52,0.11,0.52,0.19,0.2,0.39,0.19,0.39,Matches
438,Lucas Perri,brBRA,GK,Lyon,26,1997,33,33,"2,970",33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
439,Gaëtan Perrin,frFRA,"MF,FW",Auxerre,28,1996,34,31,"2,691",29.9,10,11,21,10,0,0,2,0,6.1,6.1,7.8,13.9,83,142,125,0.33,0.37,0.7,0.33,0.7,0.2,0.26,0.47,0.2,0.47,Matches
440,Prosper Peter,ngNGA,"MF,FW",Angers,16,2007,2,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Matches
441,Léo Pétrot,frFRA,DF,Saint-Étienne,27,1997,31,29,"2,634",29.3,0,3,3,0,0,0,4,0,0.6,0.6,1.6,2.2,28,93,100,0,0.1,0.1,0,0.1,0.02,0.06,0.08,0.02,0.08,Matches
442,Đorđe Petrović,rsSRB,GK,Strasbourg,24,1999,31,31,"2,790",31,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Matches
443,Tom Pouilly,frFRA,"DF,MF",Lens,21,2003,10,2,273,3,0,0,0,0,0,0,1,0,0.4,0.4,0.4,0.9,12,11,34,0,0,0,0,0,0.14,0.15,0.28,0.14,0.28,Matches
444,Adrien Rabiot,frFRA,MF,Marseille,29,1995,29,27,"2,485",27.6,9,4,13,9,0,0,4,0,7.3,7.3,3.8,11.1,79,168,174,0.33,0.14,0.47,0.33,0.47,0.26,0.14,0.4,0.26,0.4,Matches
445,Gonçalo Ramos,ptPOR,FW,Paris S-G,23,2001,22,12,"1,066",11.8,10,3,13,8,2,3,1,0,13.6,11.3,2.2,13.4,11,24,63,0.84,0.25,1.1,0.68,0.93,1.15,0.18,1.33,0.95,1.13,Matches
446,Lilian Raolisoa,frFRA,"DF,FW",Angers,24,2000,29,14,"1,318",14.6,0,3,3,0,0,0,1,2,0.7,0.7,2,2.7,33,47,62,0,0.2,0.2,0,0.2,0.05,0.13,0.18,0.05,0.18,Matches
447,Rayan Raveloson,mgMAD,"MF,DF",Auxerre,27,1997,13,7,724,8,1,0,1,1,0,0,3,0,0.8,0.8,0.2,1,5,31,12,0.12,0,0.12,0.12,0.12,0.1,0.02,0.12,0.1,0.12,Matches
448,Guillaume Restes,frFRA,GK,Toulouse,19,2005,29,29,"2,543",28.3,0,1,1,0,0,0,2,0,0,0,0.1,0.1,0,0,0,0,0.04,0.04,0,0.04,0,0,0,0,0,Matches
449,Alexsandro Ribeiro,brBRA,DF,Lille,24,1999,30,30,"2,700",30,1,1,2,1,0,0,10,0,1.6,1.6,0.4,2,25,178,8,0.03,0.03,0.07,0.03,0.07,0.05,0.01,0.07,0.05,0.07,Matches
450,Alejandro Rodriguez,ptPOR,MF,Lyon,16,2008,1,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
